,SHEET,CHAIN,CO_OWNED,STATE,SOUTHJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,NCALLS,EMPFT,EMPPT,NMGRS,WAGE_ST,INCTIME,FIRSTINC,BONUS,PCTAFF,MEALS,OPEN,HRSOPEN,PSODA,PFRY,PENTREE,NREGS,NREGS11,TYPE2,STATUS2,DATE2,NCALLS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,INCTIME2,FIRSTIN2,SPECIAL2,MEALS2,OPEN2R,HRSOPEN2,PSODA2,PFRY2,PENTREE2,NREGS2,NREGS112,EMPTOT,EMPTOT2,DEMP,PCHEMPC,DWAGE,PCHWAGE,GAP,NJ,BK,KFC,ROYS,WENDYS,PMEAL,PMEAL2,DPMEAL,CLOSED,FRACFT,FRACFT2,ATMIN,NEWMIN,ICODE
265,183,2,0,1,0,0,1,0,0,0,0,12.0,4.0,4.0,4.62,20.0,0.33,0,100.0,3,11.0,11.0,1.06,1.01,2.66,4.0,3.0,1,1,111892,4.0,15.0,10.0,2.0,5.05,13.0,0.25,0.0,2.0,11.0,10.5,1.05,1.0,2.75,4.0,3.0,18.0,22.0,4.0,0.2,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,1,0,0,4.73,4.8,0.0699999999999994,0,0.6666666666666666,0.6818181818181818,0,1,"NJ STORE, MED-WAGE"
266,185,2,0,1,0,1,0,0,0,1,0,2.0,9.0,3.0,4.5,13.0,0.2,0,100.0,2,11.0,10.5,1.06,1.01,2.66,4.0,4.0,1,1,111192,,2.0,6.0,3.0,5.05,26.0,0.25,1.0,1.0,11.0,10.5,1.05,1.0,2.75,3.0,3.0,9.5,8.0,-1.5,-0.17142857142857143,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.73,4.8,0.0699999999999994,0,0.21052631578947367,0.25,0,1,"NJ STORE, MED-WAGE"
267,186,3,0,1,0,0,1,0,0,0,3,10.0,20.0,4.0,4.75,26.0,0.15,1,50.0,2,6.0,16.0,1.12,1.02,0.95,5.0,3.0,1,1,111892,3.0,12.0,18.0,4.0,5.05,26.0,,0.0,2.0,6.0,16.0,1.17,1.06,0.95,5.0,3.0,24.0,25.0,1.0,0.04081632653061224,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.09,3.1799999999999997,0.08999999999999986,0,0.4166666666666667,0.48,0,1,"NJ STORE, MED-WAGE"
268,189,3,0,1,0,0,1,0,0,0,0,4.0,15.0,3.0,4.75,39.0,0.2,0,95.0,2,7.0,15.0,1.12,1.07,1.12,4.0,2.0,1,1,111292,,0.0,19.0,3.0,5.05,52.0,0.2,0.0,2.0,7.0,15.0,1.11,1.06,1.05,5.0,3.0,14.5,12.5,-2.0,-0.14814814814814814,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.3100000000000005,3.2199999999999998,-0.09000000000000075,0,0.27586206896551724,0.0,0,1,"NJ STORE, MED-WAGE"
269,192,4,0,1,0,0,1,0,0,0,2,20.0,10.0,4.0,4.87,26.0,0.17,1,10.0,2,10.0,12.0,0.91,0.85,1.06,2.0,2.0,1,1,111392,,4.5,30.0,3.0,5.25,19.0,0.18,0.0,2.0,10.5,12.5,1.05,0.84,1.26,2.0,2.0,29.0,22.5,-6.5,-0.2524271844660194,0.3799999999999999,0.07802874743326486,0.03696098562628331,1,0,0,0,1,2.8200000000000003,3.1500000000000004,0.33000000000000007,0,0.6896551724137931,0.2,0,0,"NJ STORE, MED-WAGE"
270,193,4,0,1,0,0,1,0,0,1,3,1.0,13.0,3.0,4.5,13.0,0.12,1,,2,10.0,11.0,0.95,0.85,0.99,2.0,1.0,1,1,111792,2.0,4.0,9.0,3.0,5.05,26.0,0.13,1.0,2.0,9.0,13.0,1.01,0.9,1.26,2.0,1.0,10.5,11.5,1.0,0.09090909090909091,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,0,1,2.79,3.17,0.3799999999999999,0,0.09523809523809523,0.34782608695652173,0,1,"NJ STORE, MED-WAGE"
271,195,4,0,1,0,0,1,0,0,1,3,0.0,30.0,3.0,4.25,26.0,,1,100.0,2,10.5,11.5,1.06,0.85,1.06,2.0,2.0,1,1,111892,2.0,8.0,25.0,3.0,5.05,26.0,0.15,0.0,2.0,10.5,12.5,0.94,0.84,2.11,2.0,2.0,18.0,23.5,5.5,0.26506024096385544,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,0,1,2.97,3.8899999999999997,0.9199999999999995,0,0.0,0.3404255319148936,1,1,"NJ STORE, LOW-WAGE"
272,198,1,0,1,0,0,1,0,0,0,0,,,4.0,4.25,4.0,0.12,1,65.0,3,7.0,16.0,1.06,0.95,0.95,3.0,3.0,1,1,111792,8.0,10.0,32.0,4.0,5.05,26.0,0.15,0.0,2.0,7.0,16.0,1.05,0.94,0.94,3.0,3.0,,30.0,,,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.9299999999999997,-0.03000000000000025,0,,0.3333333333333333,1,1,"NJ STORE, LOW-WAGE"
273,199,2,0,1,0,0,1,0,0,0,0,0.0,12.0,3.0,4.35,,0.12,0,25.0,1,11.0,10.0,0.85,0.8,2.34,4.0,3.0,1,1,111192,,11.0,3.0,4.0,5.05,2.0,0.45,,1.0,11.0,10.5,0.91,0.9,2.45,4.0,3.0,9.0,16.5,7.5,0.5882352941176471,0.7000000000000002,0.1609195402298851,0.1609195402298851,1,0,1,0,0,3.9899999999999998,4.26,0.27,0,0.0,0.6666666666666666,0,1,"NJ STORE, MED-WAGE"
274,200,1,0,1,0,0,1,0,0,0,0,0.0,60.0,3.0,4.25,9.0,0.2,1,15.0,2,6.0,18.0,1.06,0.91,0.98,4.0,3.0,1,1,111092,,5.0,40.0,4.0,5.05,52.0,0.25,0.0,2.0,6.5,17.5,1.05,0.94,0.98,5.0,4.0,33.0,29.0,-4.0,-0.12903225806451613,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.95,2.9699999999999998,0.019999999999999574,0,0.0,0.1724137931034483,1,1,"NJ STORE, LOW-WAGE"
275,201,1,0,1,0,0,1,0,0,0,0,0.0,33.0,3.0,4.5,26.0,0.35,0,65.0,2,7.0,17.0,1.06,1.02,0.95,3.0,3.0,1,1,111092,,16.0,22.0,3.0,5.05,26.0,0.28,1.0,1.0,7.0,17.0,1.05,0.95,0.95,3.0,3.0,19.5,30.0,10.5,0.42424242424242425,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.0300000000000002,2.95,-0.08000000000000007,0,0.0,0.5333333333333333,0,1,"NJ STORE, MED-WAGE"
276,202,1,0,1,0,0,1,0,0,0,2,30.0,14.0,4.0,4.25,4.0,0.37,1,15.0,2,6.0,19.0,1.17,0.95,0.63,3.0,3.0,1,1,111692,,13.0,11.0,4.0,5.05,4.0,0.08,0.0,3.0,6.0,19.0,1.15,0.95,0.64,3.0,3.0,41.0,22.5,-18.5,-0.5826771653543307,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.75,2.7399999999999998,-0.010000000000000231,0,0.7317073170731707,0.5777777777777777,1,1,"NJ STORE, LOW-WAGE"
277,203,1,0,1,0,0,1,0,0,0,2,9.0,12.0,2.0,4.25,26.0,0.15,0,50.0,2,7.0,17.0,1.06,0.95,0.95,3.0,3.0,1,1,111092,,4.0,34.0,3.0,5.05,26.0,0.18,0.0,0.0,7.0,17.0,1.05,0.95,0.95,3.0,2.0,17.0,24.0,7.0,0.34146341463414637,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.5294117647058824,0.16666666666666666,1,1,"NJ STORE, LOW-WAGE"
278,204,1,0,1,0,0,1,0,0,0,0,10.0,8.5,4.0,4.25,13.0,0.27,0,31.0,2,6.5,17.5,1.06,1.0,1.06,3.0,3.0,1,1,111092,,12.0,13.5,3.0,5.05,13.0,0.25,0.0,2.0,6.5,17.5,1.05,0.99,1.05,3.0,2.0,18.25,21.75,3.5,0.175,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.12,3.09,-0.03000000000000025,0,0.547945205479452,0.5517241379310345,1,1,"NJ STORE, LOW-WAGE"
279,207,2,1,1,0,0,1,0,0,0,0,8.0,10.0,4.0,4.75,8.0,0.25,0,25.0,1,11.0,12.0,1.06,0.85,2.34,4.0,2.0,1,1,111192,,8.5,6.0,2.0,5.2,52.0,0.5,1.0,1.0,11.0,12.0,1.05,0.84,2.32,5.0,3.0,17.0,13.5,-3.5,-0.22950819672131148,0.4500000000000002,0.09473684210526319,0.06315789473684207,1,0,1,0,0,4.25,4.21,-0.040000000000000036,0,0.47058823529411764,0.6296296296296297,0,0,"NJ STORE, MED-WAGE"
280,208,3,1,1,0,0,1,0,0,0,1,12.0,32.0,4.0,4.62,26.0,0.15,0,95.0,2,6.0,17.0,1.19,0.94,0.85,4.0,4.0,1,1,111792,2.0,5.0,32.0,3.0,5.05,26.0,,0.0,2.0,8.0,14.0,1.06,1.06,1.05,5.0,5.0,32.0,24.0,-8.0,-0.2857142857142857,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,0,1,0,2.98,3.17,0.18999999999999995,0,0.375,0.20833333333333334,0,1,"NJ STORE, MED-WAGE"
281,209,3,1,1,0,0,1,0,0,0,0,4.0,36.0,4.0,4.25,26.0,0.12,0,75.0,2,6.0,18.0,1.17,0.95,0.95,5.0,5.0,1,1,111192,,6.0,37.0,4.0,5.05,26.0,0.2,0.0,2.0,7.0,16.0,1.11,1.06,1.05,5.0,5.0,26.0,28.5,2.5,0.09174311926605505,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.0700000000000003,3.2199999999999998,0.14999999999999947,0,0.15384615384615385,0.21052631578947367,1,1,"NJ STORE, LOW-WAGE"
282,210,4,1,1,0,0,1,0,0,0,3,0.0,19.0,2.0,4.5,13.0,0.17,1,90.0,2,10.5,11.5,1.06,0.95,0.95,4.0,2.0,1,1,111392,,0.0,14.0,3.0,5.05,13.0,0.2,0.0,2.0,10.0,11.0,,,,4.0,,11.5,10.0,-1.5,-0.13953488372093023,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,0,1,2.96,,,0,0.0,0.0,0,1,"NJ STORE, MED-WAGE"
283,211,1,0,1,1,0,0,0,0,0,2,3.0,28.0,4.0,4.5,13.0,,0,80.0,2,7.0,15.0,1.02,0.95,0.95,3.0,3.0,1,1,111692,,2.0,35.0,4.0,5.05,4.0,,0.0,2.0,7.0,15.0,,0.9,,3.0,2.0,21.0,23.5,2.5,0.11235955056179775,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.92,,,0,0.14285714285714285,0.0851063829787234,0,1,"NJ STORE, MED-WAGE"
284,212,1,0,1,1,0,0,0,0,0,0,11.0,17.5,3.0,4.5,13.0,0.17,0,95.0,1,7.0,16.0,1.06,0.88,0.84,3.0,2.0,1,1,111092,,20.0,15.0,3.0,5.05,4.0,0.53,1.0,2.0,7.0,16.0,1.05,0.94,0.89,2.0,2.0,22.75,30.5,7.75,0.29107981220657275,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.78,2.88,0.10000000000000009,0,0.4835164835164835,0.6557377049180327,0,1,"NJ STORE, MED-WAGE"
285,213,1,1,1,1,0,0,0,0,0,1,4.5,20.0,4.0,4.55,4.0,0.15,0,50.0,2,6.5,17.5,0.96,0.93,0.93,4.0,3.0,2,1,121892,2.0,12.0,17.5,4.0,5.05,19.0,0.15,1.0,2.0,6.5,17.5,1.05,0.94,0.94,4.0,3.0,18.5,24.75,6.25,0.28901734104046245,0.5,0.10989010989010989,0.10989010989010989,1,1,0,0,0,2.8200000000000003,2.9299999999999997,0.10999999999999943,0,0.24324324324324326,0.48484848484848486,0,1,"NJ STORE, MED-WAGE"
286,214,1,0,1,1,0,0,0,0,0,0,2.0,30.0,3.0,4.62,6.5,0.25,0,75.0,2,7.0,16.0,1.02,0.89,0.91,2.0,2.0,1,1,111892,1.0,0.0,35.0,5.0,5.05,,,0.0,2.0,6.75,16.25,1.04,0.93,0.96,3.0,2.0,20.0,22.5,2.5,0.11764705882352941,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,1,0,0,0,2.8200000000000003,2.93,0.10999999999999988,0,0.1,0.0,0,1,"NJ STORE, MED-WAGE"
287,215,1,0,1,1,0,0,0,0,0,0,10.0,10.0,3.0,4.5,13.0,0.2,0,100.0,2,7.0,16.0,1.06,0.89,0.91,3.0,3.0,1,1,111092,,20.0,10.0,3.0,5.05,26.0,0.15,0.0,3.0,7.0,16.0,0.93,0.84,0.93,3.0,3.0,18.0,28.0,10.0,0.43478260869565216,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.8600000000000003,2.7,-0.16000000000000014,0,0.5555555555555556,0.7142857142857143,0,1,"NJ STORE, MED-WAGE"
288,216,2,0,1,1,0,0,0,0,0,0,2.0,11.0,3.0,4.25,13.0,0.15,0,100.0,1,11.0,10.5,1.06,0.95,2.77,4.0,3.0,1,1,111192,,2.0,18.0,3.0,5.05,13.0,0.2,0.0,2.0,11.0,10.5,1.05,0.94,2.75,5.0,3.0,10.5,14.0,3.5,0.2857142857142857,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.779999999999999,4.74,-0.03999999999999915,0,0.19047619047619047,0.14285714285714285,1,1,"NJ STORE, LOW-WAGE"
289,217,2,1,1,1,0,0,0,0,0,0,2.0,13.0,2.0,4.25,13.0,0.17,0,73.0,1,11.0,10.0,0.95,0.74,2.19,4.0,3.0,1,1,111192,,0.0,12.0,3.0,5.05,26.0,0.2,0.0,1.0,10.5,10.5,0.94,0.73,2.32,4.0,4.0,10.5,9.0,-1.5,-0.15384615384615385,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,3.88,3.9899999999999998,0.10999999999999988,0,0.19047619047619047,0.0,1,1,"NJ STORE, LOW-WAGE"
290,218,2,1,1,1,0,0,0,0,0,0,7.0,4.0,2.0,4.35,26.0,0.25,0,5.0,1,11.0,10.0,0.85,0.74,2.34,3.0,2.0,1,1,111192,,5.0,3.0,3.0,5.05,26.0,0.25,0.0,1.0,11.0,11.0,0.95,0.73,2.19,3.0,3.0,11.0,9.5,-1.5,-0.14634146341463414,0.7000000000000002,0.1609195402298851,0.1609195402298851,1,0,1,0,0,3.9299999999999997,3.87,-0.05999999999999961,0,0.6363636363636364,0.5263157894736842,0,1,"NJ STORE, MED-WAGE"
291,219,2,1,1,1,0,0,0,0,0,0,3.0,9.0,3.0,4.25,19.0,0.12,0,50.0,2,11.0,10.0,0.91,0.74,2.34,4.0,3.0,1,1,111192,,9.0,9.0,2.0,5.05,26.0,0.18,0.0,1.0,10.5,10.5,0.94,0.73,2.53,,,10.5,15.5,5.0,0.38461538461538464,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,3.9899999999999998,4.199999999999999,0.20999999999999952,0,0.2857142857142857,0.5806451612903226,1,1,"NJ STORE, LOW-WAGE"
292,220,2,0,1,1,0,0,0,0,0,4,3.0,15.0,2.0,4.25,13.0,0.25,0,50.0,2,11.0,10.0,1.06,0.95,2.77,5.0,3.0,1,1,111492,1.0,3.0,12.0,3.0,5.05,13.0,0.13,0.0,1.0,11.0,10.0,1.09,0.9,2.75,4.0,3.0,12.5,12.0,-0.5,-0.04081632653061224,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.779999999999999,4.74,-0.03999999999999915,0,0.24,0.25,1,1,"NJ STORE, LOW-WAGE"
293,221,2,0,1,1,0,0,0,0,0,0,1.0,28.0,3.0,4.6,13.0,0.25,0,95.0,1,11.0,11.0,1.02,0.95,2.56,4.0,3.0,1,1,111192,,1.0,15.0,3.0,5.05,13.0,0.15,0.0,1.0,11.0,11.0,1.05,0.94,2.53,4.0,3.0,18.0,11.5,-6.5,-0.4406779661016949,0.4500000000000002,0.09782608695652178,0.09782608695652178,1,0,1,0,0,4.53,4.52,-0.010000000000000675,0,0.05555555555555555,0.08695652173913043,0,1,"NJ STORE, MED-WAGE"
294,222,3,1,1,1,0,0,0,0,0,3,2.0,24.0,3.0,4.25,13.0,0.25,0,75.0,2,9.0,12.5,1.12,0.85,1.06,3.0,1.0,1,1,111192,,2.0,15.0,3.0,5.05,26.0,0.2,0.0,2.0,10.0,11.5,1.01,1.01,0.89,3.0,1.0,17.0,12.5,-4.5,-0.3050847457627119,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.0300000000000002,2.91,-0.1200000000000001,0,0.11764705882352941,0.16,1,1,"NJ STORE, LOW-WAGE"
295,223,3,1,1,1,0,0,0,0,0,2,3.0,18.0,3.0,4.75,13.0,0.25,0,30.0,2,6.0,16.0,,,,3.0,2.0,2,1,121892,2.0,3.0,20.0,3.0,5.05,28.0,0.25,0.0,2.0,7.0,15.0,1.01,1.01,0.94,3.0,2.0,15.0,16.0,1.0,0.06451612903225806,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,,2.96,,0,0.2,0.1875,0,1,"NJ STORE, MED-WAGE"
296,225,3,1,1,1,0,0,0,0,0,0,3.0,27.0,3.0,4.75,13.0,0.2,0,25.0,2,6.0,17.0,1.06,0.91,0.91,6.0,3.0,1,1,111192,,12.0,25.0,4.0,5.05,4.0,0.1,0.0,2.0,6.0,17.0,1.01,1.01,0.94,5.0,3.0,19.5,28.5,9.0,0.375,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,2.8800000000000003,2.96,0.07999999999999963,0,0.15384615384615385,0.42105263157894735,0,1,"NJ STORE, MED-WAGE"
297,226,4,0,1,1,0,0,0,0,0,0,0.0,22.0,2.0,4.25,13.0,0.25,0,60.0,1,10.5,11.5,0.95,0.71,0.95,2.0,2.0,1,1,111792,1.0,0.0,26.0,2.0,5.3,52.0,0.15,0.0,1.0,10.5,10.5,1.0,0.85,0.94,2.0,2.0,13.0,15.0,2.0,0.14285714285714285,1.0499999999999998,0.24705882352941172,0.18823529411764703,1,0,0,0,1,2.61,2.79,0.18000000000000016,0,0.0,0.0,1,0,"NJ STORE, LOW-WAGE"
298,228,4,0,1,1,0,0,0,0,0,0,3.0,28.5,3.0,4.5,13.0,0.2,1,20.0,3,10.5,12.5,0.95,0.86,0.95,2.0,2.0,1,1,111392,,11.0,19.0,3.0,5.05,,,0.0,1.0,10.5,12.5,1.0,0.84,0.89,2.0,,20.25,23.5,3.25,0.14857142857142858,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,0,1,2.76,2.73,-0.029999999999999805,0,0.14814814814814814,0.46808510638297873,0,1,"NJ STORE, MED-WAGE"
299,229,1,0,1,0,0,1,0,0,0,2,3.0,40.0,3.0,4.5,26.0,0.1,0,30.0,2,8.5,13.5,0.95,0.95,1.06,5.0,4.0,1,1,111692,,22.0,11.0,3.0,5.5,26.0,0.15,1.0,2.0,8.5,13.5,1.01,0.94,0.94,4.0,3.0,26.0,30.5,4.5,0.1592920353982301,1.0,0.2222222222222222,0.12222222222222218,1,1,0,0,0,2.96,2.8899999999999997,-0.07000000000000028,0,0.11538461538461539,0.7213114754098361,0,0,"NJ STORE, MED-WAGE"
300,230,1,0,1,0,0,1,0,0,0,0,0.0,25.0,3.0,4.25,26.0,0.1,0,60.0,1,7.0,17.0,1.02,0.95,0.95,3.0,2.0,1,1,111692,,15.0,17.0,3.0,5.05,26.0,0.18,0.0,1.0,7.0,17.0,1.05,0.94,0.94,3.0,2.0,15.5,26.5,11.0,0.5238095238095238,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.92,2.9299999999999997,0.009999999999999787,0,0.0,0.5660377358490566,1,1,"NJ STORE, LOW-WAGE"
301,232,1,0,1,0,0,1,0,0,0,3,18.0,6.0,3.0,4.75,26.0,0.12,1,46.0,3,7.0,16.0,1.06,0.95,0.95,3.0,3.0,1,1,111892,3.0,18.0,10.0,4.0,5.05,13.0,0.25,0.0,2.0,7.0,15.0,1.05,0.95,0.95,3.0,2.0,24.0,27.0,3.0,0.11764705882352941,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.75,0.6666666666666666,0,1,"NJ STORE, MED-WAGE"
302,233,1,0,1,0,0,1,0,0,0,0,19.0,7.0,3.0,4.65,13.0,0.32,0,10.0,2,7.0,16.0,1.17,0.95,0.95,2.0,2.0,1,1,111092,,15.0,7.0,3.0,5.05,26.0,0.25,0.0,2.0,7.0,16.0,1.05,0.94,0.94,2.0,2.0,25.5,21.5,-4.0,-0.1702127659574468,0.39999999999999947,0.08602150537634397,0.08602150537634397,1,1,0,0,0,3.0700000000000003,2.9299999999999997,-0.14000000000000057,0,0.7450980392156863,0.6976744186046512,0,1,"NJ STORE, MED-WAGE"
303,235,1,0,1,0,0,1,0,0,0,2,5.0,17.0,1.0,4.25,26.0,0.21,0,100.0,2,7.0,16.0,1.02,0.95,1.04,3.0,2.0,2,1,121592,4.0,,28.0,3.0,5.05,28.0,0.5,1.0,2.0,8.0,15.0,1.11,1.11,1.03,4.0,2.0,14.5,,,,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.01,3.25,0.2400000000000002,0,0.3448275862068966,,1,1,"NJ STORE, LOW-WAGE"
304,237,1,0,1,0,0,1,0,0,0,2,12.0,11.0,4.0,4.25,13.0,0.25,0,50.0,2,7.0,16.0,1.11,0.95,1.01,2.0,2.0,1,1,110992,,9.0,17.0,4.0,5.05,4.0,0.2,0.0,2.0,7.0,15.5,0.94,0.94,1.0,2.0,2.0,21.5,21.5,0.0,0.0,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0700000000000003,2.88,-0.1900000000000004,0,0.5581395348837209,0.4186046511627907,1,1,"NJ STORE, LOW-WAGE"
305,238,2,1,1,0,0,1,0,0,0,2,0.0,22.0,3.0,4.75,9.0,0.12,0,100.0,1,11.0,12.0,1.06,1.02,2.34,5.0,3.0,1,1,111192,,25.0,15.0,5.0,5.05,13.0,0.25,1.0,1.0,11.0,12.0,1.05,1.05,2.32,5.0,3.0,14.0,37.5,23.5,0.912621359223301,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,1,0,0,4.42,4.42,0.0,0,0.0,0.6666666666666666,0,1,"NJ STORE, MED-WAGE"
306,239,2,0,1,0,0,1,0,0,0,1,15.0,4.0,3.0,4.25,13.0,0.25,0,35.0,1,10.5,13.5,1.05,0.95,2.74,5.0,3.0,1,1,111292,,0.0,19.0,2.0,5.05,26.0,0.28,0.0,1.0,10.5,12.5,1.05,0.84,2.32,5.0,3.0,20.0,11.5,-8.5,-0.5396825396825397,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.74,4.21,-0.5300000000000002,0,0.75,0.0,1,1,"NJ STORE, LOW-WAGE"
307,243,3,1,1,0,0,1,0,0,0,0,7.0,25.0,3.0,4.5,8.0,0.25,0,40.0,2,6.0,16.5,1.07,1.02,0.74,6.0,3.0,1,1,111192,,7.0,22.0,3.0,5.05,26.0,0.1,0.0,2.0,7.0,15.5,1.11,1.06,1.05,6.0,2.0,22.5,21.0,-1.5,-0.06896551724137931,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,2.83,3.2199999999999998,0.3899999999999997,0,0.3111111111111111,0.3333333333333333,0,1,"NJ STORE, MED-WAGE"
308,244,3,1,1,0,0,1,0,0,0,3,12.0,30.0,3.0,4.25,4.0,0.25,0,40.0,2,6.0,18.0,1.17,1.12,1.02,4.0,3.0,1,1,111192,,16.0,12.0,6.0,5.05,26.0,0.25,0.0,2.0,7.0,17.0,1.11,1.12,1.05,5.0,3.0,30.0,28.0,-2.0,-0.06896551724137931,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.31,3.2800000000000002,-0.029999999999999805,0,0.4,0.5714285714285714,1,1,"NJ STORE, LOW-WAGE"
309,247,4,0,1,0,0,1,0,0,0,3,0.0,40.0,4.0,4.5,13.0,0.1,0,75.0,2,10.5,15.5,1.06,1.05,1.06,2.0,2.0,2,1,121792,7.0,0.0,40.0,4.0,5.05,,,1.0,2.0,10.5,15.5,1.11,1.09,2.07,2.0,2.0,24.0,24.0,0.0,0.0,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,0,1,3.1700000000000004,4.27,1.0999999999999992,0,0.0,0.0,0,1,"NJ STORE, MED-WAGE"
310,248,4,0,1,0,0,1,0,0,0,2,8.0,16.0,6.0,4.75,13.0,0.37,0,,2,10.0,16.0,1.17,0.95,0.85,2.0,2.0,1,1,111392,,10.0,14.0,6.0,5.05,26.0,0.25,0.0,2.0,10.0,16.0,1.37,0.95,2.03,2.0,1.0,22.0,23.0,1.0,0.044444444444444446,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,0,1,2.97,4.35,1.3799999999999994,0,0.36363636363636365,0.43478260869565216,0,1,"NJ STORE, MED-WAGE"
311,249,1,0,1,1,0,0,0,0,1,1,6.0,6.0,4.0,4.37,4.0,0.25,0,63.0,1,7.0,15.0,1.13,1.06,0.95,3.0,2.0,1,1,110992,,10.0,12.0,3.0,5.05,4.0,0.1,0.0,1.0,7.0,15.0,1.01,1.01,0.94,3.0,2.0,13.0,19.0,6.0,0.375,0.6799999999999997,0.1556064073226544,0.1556064073226544,1,1,0,0,0,3.1399999999999997,2.96,-0.17999999999999972,0,0.46153846153846156,0.5263157894736842,0,1,"NJ STORE, MED-WAGE"
312,250,2,1,1,1,0,0,0,0,1,2,1.0,4.0,2.0,4.5,13.0,0.3,0,100.0,1,11.0,10.0,0.85,,,4.0,1.0,1,1,111292,,2.0,4.0,3.0,5.05,6.0,0.25,0.0,1.0,11.0,10.0,0.94,0.84,2.52,5.0,3.0,5.0,7.0,2.0,0.3333333333333333,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,,4.3,,0,0.2,0.2857142857142857,0,1,"NJ STORE, MED-WAGE"
313,253,3,1,1,1,0,0,0,0,0,0,7.0,7.0,3.0,4.87,52.0,,0,,2,7.0,13.0,1.23,1.06,2.3,2.0,2.0,1,1,111192,,4.0,8.0,6.0,5.05,52.0,0.23,,2.0,7.0,16.0,1.23,1.11,2.28,3.0,2.0,13.5,14.0,0.5,0.03636363636363636,0.17999999999999972,0.03696098562628331,0.03696098562628331,1,0,0,1,0,4.59,4.619999999999999,0.02999999999999936,0,0.5185185185185185,0.2857142857142857,0,1,"NJ STORE, MED-WAGE"
314,257,1,0,1,1,0,0,0,0,1,2,20.0,10.0,3.0,4.25,39.0,0.2,0,10.0,2,7.0,16.0,1.02,0.88,0.91,2.0,2.0,2,2,121492,2.0,,,,,,,,,,,,,,,,28.0,,,,,,0.18823529411764703,1,1,0,0,0,2.81,,,0,0.7142857142857143,,1,0,"NJ STORE, LOW-WAGE"
315,258,1,0,1,1,0,0,0,0,0,0,4.0,22.0,3.0,4.25,8.0,0.15,0,38.0,2,7.0,16.0,1.06,0.92,0.9,3.0,3.0,1,1,110992,,20.0,18.0,3.0,5.05,13.0,,0.0,2.0,6.0,18.0,1.08,0.94,0.84,3.0,3.0,18.0,32.0,14.0,0.56,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.88,2.86,-0.020000000000000018,0,0.2222222222222222,0.625,1,1,"NJ STORE, LOW-WAGE"
